region,country,year,series,value,footnotes,source,pop,lifeExp,gdpPercap
214,Dominican Republic,1985,Emissions (thousand metric tons of carbon dioxide),6234.306,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,1995,Emissions (thousand metric tons of carbon dioxide),11221.463,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2005,Emissions (thousand metric tons of carbon dioxide),17522.139,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2010,Emissions (thousand metric tons of carbon dioxide),19021.523,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2015,Emissions (thousand metric tons of carbon dioxide),21519.849,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2016,Emissions (thousand metric tons of carbon dioxide),22534.306,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2017,Emissions (thousand metric tons of carbon dioxide),21430.38,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,1975,Emissions per capita (metric tons of carbon dioxide),1.012,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,1985,Emissions per capita (metric tons of carbon dioxide),0.961,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,1995,Emissions per capita (metric tons of carbon dioxide),1.422,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2005,Emissions per capita (metric tons of carbon dioxide),1.897,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2010,Emissions per capita (metric tons of carbon dioxide),1.922,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2015,Emissions per capita (metric tons of carbon dioxide),2.044,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2016,Emissions per capita (metric tons of carbon dioxide),2.116,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
214,Dominican Republic,2017,Emissions per capita (metric tons of carbon dioxide),1.99,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",9319622,72.235,6025.374752
218,Ecuador,1975,Emissions (thousand metric tons of carbon dioxide),5935.604,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,1985,Emissions (thousand metric tons of carbon dioxide),11665.556,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,1995,Emissions (thousand metric tons of carbon dioxide),16691.131,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2005,Emissions (thousand metric tons of carbon dioxide),23926.725,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2010,Emissions (thousand metric tons of carbon dioxide),32749.762,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2015,Emissions (thousand metric tons of carbon dioxide),37357.272,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2016,Emissions (thousand metric tons of carbon dioxide),35393.138,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2017,Emissions (thousand metric tons of carbon dioxide),34299.317,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,1975,Emissions per capita (metric tons of carbon dioxide),0.85,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,1985,Emissions per capita (metric tons of carbon dioxide),1.29,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,1995,Emissions per capita (metric tons of carbon dioxide),1.459,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2005,Emissions per capita (metric tons of carbon dioxide),1.742,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2010,Emissions per capita (metric tons of carbon dioxide),2.193,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2015,Emissions per capita (metric tons of carbon dioxide),2.314,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2016,Emissions per capita (metric tons of carbon dioxide),2.16,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
218,Ecuador,2017,Emissions per capita (metric tons of carbon dioxide),2.063,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",13755680,74.994,6873.262326
818,Egypt,1975,Emissions (thousand metric tons of carbon dioxide),25581.444,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,1985,Emissions (thousand metric tons of carbon dioxide),64473.872,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,1995,Emissions (thousand metric tons of carbon dioxide),81466.137,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2005,Emissions (thousand metric tons of carbon dioxide),145027.708,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2010,Emissions (thousand metric tons of carbon dioxide),176436.297,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2015,Emissions (thousand metric tons of carbon dioxide),199544.529,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2016,Emissions (thousand metric tons of carbon dioxide),204112.697,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2017,Emissions (thousand metric tons of carbon dioxide),209219.059,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,1975,Emissions per capita (metric tons of carbon dioxide),0.653,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,1985,Emissions per capita (metric tons of carbon dioxide),1.284,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,1995,Emissions per capita (metric tons of carbon dioxide),1.279,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2005,Emissions per capita (metric tons of carbon dioxide),1.889,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2010,Emissions per capita (metric tons of carbon dioxide),2.098,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2015,Emissions per capita (metric tons of carbon dioxide),2.128,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2016,Emissions per capita (metric tons of carbon dioxide),2.133,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
818,Egypt,2017,Emissions per capita (metric tons of carbon dioxide),2.145,Data refer to fiscal years beginning 1 July.,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",80264543,71.338,5581.180998
222,El Salvador,1975,Emissions (thousand metric tons of carbon dioxide),1929.707,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",6939688,71.878,5728.353514
222,El Salvador,1985,Emissions (thousand metric tons of carbon dioxide),1640.679,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",6939688,71.878,5728.353514
222,El Salvador,1995,Emissions (thousand metric tons of carbon dioxide),4573.345,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",6939688,71.878,5728.353514
222,El Salvador,2005,Emissions (thousand metric tons of carbon dioxide),6252.815,NA,"International Energy Agency, IEA World Energy Balances 2019 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed June 2020.",6939688,71.878,5728.353514
